entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label,hour,day,weekday,is_weekend_flag,month,is_office_hours,is_weekend,is_sensitive_resource,long_session,failed_login,new_device,resource_frequency,hour_sin,hour_cos,session_duration_normalized,prediction,risk_level,explanation
user_0006,2,2026-05-26 13:13:39.000000,192.168.63.118,7,3,1,740,3,f4aef081-9e0e-4fd1-9d63-3196c819d12e,0,5,1,20,Normal,0,13,26,1,0,5,1,0,1,0,0,0,0.37640449438202245,-0.2588190451025208,-0.9659258262890683,0.1347248576850095,0,Low,Sensitive resource
dev_0010,0,2026-05-24 01:52:41.000000,192.168.146.134,2,6,0,721,7,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,45,Normal,0,1,24,6,1,5,0,1,1,0,0,0,0.32642487046632124,0.25881904510252074,0.9659258262890683,0.13111954459203037,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0034,2,2026-07-17 10:13:04.000000,192.168.41.91,8,4,2,507,4,7311a3a2-124e-4295-a182-2d24701a7ef7,0,5,1,0,Normal,0,10,17,4,0,7,1,0,0,0,0,0,0.2907801418439716,0.49999999999999994,-0.8660254037844387,0.0905123339658444,0,Low,No risk indicators
user_0013,2,2026-07-05 17:31:19.000000,172.28.185.146,1,10,3,359,11,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,1,4,1,10,Normal,0,17,5,6,1,7,1,1,0,0,0,0,0.36645962732919257,-0.9659258262890683,-0.25881904510252063,0.062428842504743835,0,Low,Weekend login
dev_0008,0,2026-07-02 15:44:08.000000,192.168.162.73,3,8,4,577,9,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,20,Normal,0,15,2,3,0,7,1,0,1,0,0,0,0.36774193548387096,-0.7071067811865471,-0.7071067811865479,0.10379506641366223,0,Low,Sensitive resource
user_0037,2,2026-07-07 12:34:46.000000,10.125.189.62,3,10,1,367,11,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,3,0,1,0,Normal,0,12,7,1,0,7,1,0,0,0,0,0,0.2914285714285714,1.2246467991473532e-16,-1.0,0.06394686907020873,0,Low,No risk indicators
dev_0009,0,2026-07-19 10:15:26.000000,172.24.126.235,6,6,3,611,7,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,30,Normal,0,10,19,6,1,7,1,1,1,0,0,0,0.3448275862068966,0.49999999999999994,-0.8660254037844387,0.11024667931688804,0,Medium,"Weekend login, Sensitive resource"
dev_0004,0,2026-05-06 16:06:06.000000,192.168.86.186,9,6,2,540,7,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,2,1,1,20,Normal,0,16,6,2,0,5,1,0,1,0,0,0,0.36,-0.8660254037844385,-0.5000000000000004,0.0967741935483871,0,Low,Sensitive resource
svc_0006,1,2026-05-25 07:59:17.000000,172.23.114.208,0,10,3,439,11,7a7f36f8-b35e-42ad-8ea5-a3ca82913458,3,5,1,15,Normal,0,7,25,0,0,5,0,0,0,0,0,0,0.31724137931034485,0.9659258262890683,-0.25881904510252063,0.07760910815939279,0,Low,Off-hour login
dev_0007,0,2026-05-30 21:23:15.000000,10.90.237.252,9,9,4,457,8,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,45,Normal,0,21,30,5,1,5,0,1,1,0,0,0,0.3368421052631579,-0.7071067811865477,0.7071067811865474,0.0810246679316888,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0007,0,2026-07-18 19:20:55.000000,10.90.237.249,9,8,4,502,9,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,45,Normal,0,19,18,5,1,7,0,1,1,0,0,0,0.3526315789473684,-0.9659258262890684,0.2588190451025203,0.08956356736242885,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0036,2,2026-07-06 11:13:39.000000,10.234.51.183,3,3,2,496,3,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,1,20,Normal,0,11,6,0,0,7,1,0,1,0,0,0,0.37058823529411766,0.258819045102521,-0.9659258262890682,0.08842504743833017,0,Low,Sensitive resource
user_0001,2,2026-07-03 15:22:19.000000,192.168.57.165,6,1,3,380,12,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,20,Normal,0,15,3,4,0,7,1,0,1,0,0,0,0.40437158469945356,-0.7071067811865471,-0.7071067811865479,0.06641366223908918,0,Low,Sensitive resource
user_0025,2,2026-06-30 16:04:56.000000,172.22.48.233,2,1,4,599,12,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,20,Normal,0,16,30,1,0,6,1,0,1,0,0,0,0.3764705882352941,-0.8660254037844385,-0.5000000000000004,0.1079696394686907,0,Low,Sensitive resource
user_0001,2,2026-05-03 22:12:01.000000,192.168.57.142,6,1,3,236,10,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,45,Impossible Travel,1,22,3,6,1,5,0,1,1,0,0,0,0.40437158469945356,-0.5000000000000004,0.8660254037844384,0.03908918406072106,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
svc_0001,1,2026-06-11 09:16:26.000000,192.168.218.250,4,10,2,557,11,94021491-d8ae-437d-81ef-98192c57478e,0,4,1,0,Normal,0,9,11,3,0,6,1,0,0,0,0,0,0.3258426966292135,0.7071067811865476,-0.7071067811865475,0.1,0,Low,No risk indicators
user_0001,2,2026-06-10 01:41:03.000000,192.168.57.168,6,2,3,107,2,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,15,Impossible Travel,1,1,10,2,0,6,0,0,0,0,0,0,0.32786885245901637,0.25881904510252074,0.9659258262890683,0.01461100569259962,0,Low,Off-hour login
dev_0010,0,2026-07-08 18:40:35.000000,192.168.146.188,2,6,0,992,7,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,20,Normal,0,18,8,2,0,7,1,0,1,0,0,0,0.32642487046632124,-1.0,-1.8369701987210297e-16,0.1825426944971537,0,Low,Sensitive resource
user_0015,2,2026-06-27 10:58:43.000000,172.16.58.230,2,3,4,482,3,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,1,5,1,30,Normal,0,10,27,5,1,6,1,1,1,0,0,0,0.33986928104575165,0.49999999999999994,-0.8660254037844387,0.0857685009487666,0,Medium,"Weekend login, Sensitive resource"
user_0012,2,2026-05-16 14:06:22.000000,10.135.71.142,3,10,1,522,11,b767da4b-2996-43e9-bba5-39c4f7f01fef,3,1,1,10,Normal,0,14,16,5,1,5,1,1,0,0,0,0,0.26785714285714285,-0.4999999999999997,-0.8660254037844388,0.09335863377609108,0,Low,Weekend login
user_0023,2,2026-05-14 00:57:01.000000,10.36.30.195,2,2,0,978,2,6e5b34bb-8170-4f57-8e20-74651e0c2403,1,0,1,15,Normal,0,0,14,3,0,5,0,0,0,0,0,0,0.3668639053254438,0.0,1.0,0.17988614800759015,0,Low,Off-hour login
user_0001,2,2026-07-06 14:53:51.000000,192.168.57.158,6,1,3,677,12,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,20,Normal,0,14,6,0,0,7,1,0,1,0,0,0,0.40437158469945356,-0.4999999999999997,-0.8660254037844388,0.12277039848197344,0,Low,Sensitive resource
user_0014,2,2026-07-18 11:04:50.000000,10.81.216.171,0,3,1,30,3,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,0,3,1,30,Normal,0,11,18,5,1,7,1,1,1,0,0,0,0.2714285714285714,0.258819045102521,-0.9659258262890682,0.0,0,Medium,"Weekend login, Sensitive resource"
dev_0008,0,2026-05-18 05:14:12.000000,192.168.162.176,3,6,4,837,7,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,35,Normal,0,5,18,0,0,5,0,0,1,0,0,0,0.3096774193548387,0.9659258262890683,0.25881904510252074,0.15313092979127135,0,Medium,"Off-hour login, Sensitive resource"
user_0009,2,2026-06-15 16:47:25.000000,192.168.87.49,4,10,2,851,11,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,4,3,1,0,Normal,0,16,15,0,0,6,1,0,0,0,0,0,0.31547619047619047,-0.8660254037844385,-0.5000000000000004,0.15578747628083492,0,Low,No risk indicators
user_0020,2,2026-06-26 14:08:03.000000,192.168.84.65,0,1,0,82,12,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,2,0,0,60,Brute Force,1,14,26,4,0,6,1,0,1,0,1,0,0.3837837837837838,-0.4999999999999997,-0.8660254037844388,0.009867172675521821,1,High,"Sensitive resource, Failed login, Isolation Forest anomaly"
svc_0008,1,2026-06-01 16:38:18.000000,10.55.222.252,0,10,3,507,11,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,0,0,1,0,Normal,0,16,1,0,0,6,1,0,0,0,0,0,0.3277777777777778,-0.8660254037844385,-0.5000000000000004,0.0905123339658444,0,Low,No risk indicators
user_0024,2,2026-05-07 08:36:53.000000,172.31.109.209,8,3,4,811,3,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,4,2,1,20,Normal,0,8,7,3,0,5,1,0,1,0,0,0,0.33112582781456956,0.8660254037844387,-0.4999999999999998,0.14819734345351043,0,Low,Sensitive resource
user_0030,2,2026-07-14 13:54:30.000000,10.199.135.245,0,4,4,475,4,dab42e8b-d88d-4639-ab93-84affb134023,0,1,1,0,Normal,0,13,14,1,0,7,1,0,0,0,0,0,0.3431952662721893,-0.2588190451025208,-0.9659258262890683,0.08444022770398482,0,Low,No risk indicators
dev_0010,0,2026-06-02 08:39:53.000000,192.168.146.195,2,8,0,681,9,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,20,Normal,0,8,2,1,0,6,1,0,1,0,0,0,0.32642487046632124,0.8660254037844387,-0.4999999999999998,0.12352941176470589,0,Low,Sensitive resource
dev_0008,0,2026-07-04 13:22:59.000000,192.168.162.224,3,6,4,603,7,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,30,Normal,0,13,4,5,1,7,1,1,1,0,0,0,0.3096774193548387,-0.2588190451025208,-0.9659258262890683,0.10872865275142315,0,Medium,"Weekend login, Sensitive resource"
user_0001,2,2026-05-03 22:22:01.000000,62.14.12.119,0,1,3,262,10,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,65,Impossible Travel,1,22,3,6,1,5,0,1,1,0,0,0,0.40437158469945356,-0.5000000000000004,0.8660254037844384,0.04402277039848197,1,High,"Off-hour login, Weekend login, Sensitive resource, Isolation Forest anomaly"
user_0026,2,2026-05-18 08:03:29.000000,192.168.27.51,5,0,2,616,0,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,0,Normal,0,8,18,0,0,5,1,0,0,0,0,0,0.3157894736842105,0.8660254037844387,-0.4999999999999998,0.1111954459203036,0,Low,No risk indicators
user_0027,2,2026-06-02 11:54:46.000000,10.127.98.85,4,4,2,504,4,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,4,2,1,0,Normal,0,11,2,1,0,6,1,0,0,0,0,0,0.3806818181818182,0.258819045102521,-0.9659258262890682,0.08994307400379507,0,Low,No risk indicators
user_0020,2,2026-06-30 14:18:41.000000,192.168.84.26,0,7,0,486,6,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,2,0,1,20,Normal,0,14,30,1,0,6,1,0,1,0,0,0,0.31351351351351353,-0.4999999999999997,-0.8660254037844388,0.08652751423149906,0,Low,Sensitive resource
user_0025,2,2026-06-03 16:09:12.000000,172.22.48.27,2,2,4,509,2,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,0,Normal,0,16,3,2,0,6,1,0,0,0,0,0,0.3352941176470588,-0.8660254037844385,-0.5000000000000004,0.09089184060721063,0,Low,No risk indicators
user_0032,2,2026-07-07 14:12:04.000000,10.25.244.153,5,3,0,456,3,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,1,20,Normal,0,14,7,1,0,7,1,0,1,0,0,0,0.41333333333333333,-0.4999999999999997,-0.8660254037844388,0.0808349146110057,0,Low,Sensitive resource
user_0011,2,2026-06-19 12:02:27.000000,172.18.108.171,6,3,4,798,3,f32d7071-b794-46a8-8768-7ff71d311afe,4,3,1,20,Normal,0,12,19,4,0,6,1,0,1,0,0,0,0.3443708609271523,1.2246467991473532e-16,-1.0,0.14573055028462997,0,Low,Sensitive resource
user_0001,2,2026-05-26 19:26:08.000000,192.168.57.242,6,1,3,1025,10,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,35,Normal,0,19,26,1,0,5,0,0,1,0,0,0,0.40437158469945356,-0.9659258262890684,0.2588190451025203,0.1888045540796964,0,Medium,"Off-hour login, Sensitive resource"
svc_0001,1,2026-06-08 02:26:25.000000,192.168.218.131,4,1,2,713,12,94021491-d8ae-437d-81ef-98192c57478e,0,4,1,35,Normal,0,2,8,0,0,6,0,0,1,0,0,0,0.3539325842696629,0.49999999999999994,0.8660254037844387,0.12960151802656547,0,Medium,"Off-hour login, Sensitive resource"
user_0032,2,2026-05-27 10:53:51.000000,10.25.244.169,5,0,0,686,0,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,1,0,Normal,0,10,27,2,0,5,1,0,0,0,0,0,0.2866666666666667,0.49999999999999994,-0.8660254037844387,0.12447817836812144,0,Low,No risk indicators
dev_0001,0,2026-06-02 12:31:29.000000,192.168.209.124,3,5,4,593,5,8d2265ae-0867-47b8-acc9-0fe02613db70,2,2,0,20,Normal,0,12,2,1,0,6,1,0,0,0,1,0,0.36416184971098264,1.2246467991473532e-16,-1.0,0.10683111954459203,0,Low,Failed login
dev_0009,0,2026-07-18 13:50:31.000000,172.24.126.14,6,8,3,663,9,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,30,Normal,0,13,18,5,1,7,1,1,1,0,0,0,0.2988505747126437,-0.2588190451025208,-0.9659258262890683,0.12011385199240987,0,Medium,"Weekend login, Sensitive resource"
dev_0005,0,2026-05-08 04:17:21.000000,10.101.75.154,1,8,4,700,9,be7bf241-aa02-4309-8860-ce04620838c8,0,4,1,35,Normal,0,4,8,4,0,5,0,0,1,0,0,0,0.31724137931034485,0.8660254037844386,0.5000000000000001,0.127134724857685,0,Medium,"Off-hour login, Sensitive resource"
user_0037,2,2026-06-22 08:21:15.000000,10.125.189.171,3,7,1,285,6,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,3,0,1,20,Normal,0,8,22,0,0,6,1,0,1,0,0,0,0.34285714285714286,0.8660254037844387,-0.4999999999999998,0.04838709677419355,0,Low,Sensitive resource
dev_0007,0,2026-05-24 22:42:32.000000,10.90.237.175,9,8,4,947,9,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,45,Normal,0,22,24,6,1,5,0,1,1,0,0,0,0.3526315789473684,-0.5000000000000004,0.8660254037844384,0.17400379506641367,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0026,2,2026-05-01 16:51:36.000000,192.168.27.174,5,2,2,639,2,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,0,Normal,0,16,1,4,0,5,1,0,0,0,0,0,0.35789473684210527,-0.8660254037844385,-0.5000000000000004,0.11555977229601518,0,Low,No risk indicators
dev_0006,0,2026-06-18 05:23:05.000000,172.22.196.254,4,9,4,805,8,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,1,4,1,35,Normal,0,5,18,3,0,6,0,0,1,0,0,0,0.375,0.9659258262890683,0.25881904510252074,0.14705882352941177,0,Medium,"Off-hour login, Sensitive resource"
user_0016,2,2026-07-09 15:30:09.000000,10.232.1.210,3,1,3,664,10,341504dd-8221-44e1-a3e3-4a467f4260aa,2,0,1,20,Normal,0,15,9,3,0,7,1,0,1,0,0,0,0.36416184971098264,-0.7071067811865471,-0.7071067811865479,0.12030360531309298,0,Low,Sensitive resource
user_0019,2,2026-07-20 17:36:50.000000,10.40.43.144,3,2,4,845,2,0419583b-1677-45c9-8cfb-9d2e7075967a,2,2,1,0,Normal,0,17,20,0,0,7,1,0,0,0,0,0,0.2662337662337662,-0.9659258262890683,-0.25881904510252063,0.15464895635673626,0,Low,No risk indicators
dev_0007,0,2026-04-27 16:17:41.000000,10.90.237.68,9,8,4,336,9,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,20,Normal,0,16,27,0,0,4,1,0,1,0,0,0,0.3526315789473684,-0.8660254037844385,-0.5000000000000004,0.05806451612903226,0,Low,Sensitive resource
dev_0008,0,2026-06-26 00:17:25.000000,192.168.162.25,3,5,4,690,5,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,15,Normal,0,0,26,4,0,6,0,0,0,0,0,0,0.3225806451612903,0.0,1.0,0.1252371916508539,0,Low,Off-hour login
user_0038,2,2026-05-10 17:40:35.000000,10.153.53.92,9,10,2,749,11,94340351-1f55-47c2-bdb6-1f12d855844a,0,2,1,10,Normal,0,17,10,6,1,5,1,1,0,0,0,0,0.3719512195121951,-0.9659258262890683,-0.25881904510252063,0.1364326375711575,0,Low,Weekend login
user_0024,2,2026-07-15 14:00:18.000000,172.31.109.14,8,0,4,557,0,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,4,2,1,0,Normal,0,14,15,2,0,7,1,0,0,0,0,0,0.2582781456953642,-0.4999999999999997,-0.8660254037844388,0.1,0,Low,No risk indicators
svc_0007,1,2026-04-27 22:35:42.000000,172.27.204.80,7,1,2,360,12,5edd09e9-9d87-49a4-8977-a9d5095bda0f,2,0,1,35,Normal,0,22,27,0,0,4,0,0,1,0,0,0,0.34782608695652173,-0.5000000000000004,0.8660254037844384,0.06261859582542695,0,Medium,"Off-hour login, Sensitive resource"
dev_0008,0,2026-07-06 02:02:21.000000,192.168.162.18,3,5,4,334,1,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,15,Normal,0,2,6,0,0,7,0,0,0,0,0,0,0.3225806451612903,0.49999999999999994,0.8660254037844387,0.057685009487666035,0,Low,Off-hour login
user_0010,2,2026-06-24 10:12:20.000000,192.168.112.39,6,7,4,647,6,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,0,40,Normal,0,10,24,2,0,6,1,0,1,0,1,0,0.30612244897959184,0.49999999999999994,-0.8660254037844387,0.11707779886148008,0,Medium,"Sensitive resource, Failed login"
user_0008,2,2026-04-27 09:24:36.000000,172.30.186.193,6,7,3,274,6,92107f27-1c84-4c35-9bb7-92e385ca6c16,3,1,1,20,Normal,0,9,27,0,0,4,1,0,1,0,0,0,0.3,0.7071067811865476,-0.7071067811865475,0.04629981024667932,0,Low,Sensitive resource
dev_0002,0,2026-07-06 22:06:02.000000,192.168.194.230,0,5,2,909,1,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,1,15,Normal,0,22,6,0,0,7,0,0,0,0,0,0,0.3333333333333333,-0.5000000000000004,0.8660254037844384,0.1667931688804554,0,Low,Off-hour login
user_0001,2,2026-06-27 09:31:06.000000,192.168.57.202,6,2,3,278,2,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,10,Normal,0,9,27,5,1,6,1,1,0,0,0,0,0.32786885245901637,0.7071067811865476,-0.7071067811865475,0.047058823529411764,0,Low,Weekend login
dev_0004,0,2026-06-14 21:17:44.000000,192.168.86.127,9,6,2,889,7,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,2,1,1,45,Normal,0,21,14,6,1,6,0,1,1,0,0,0,0.36,-0.7071067811865477,0.7071067811865474,0.16299810246679317,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0001,0,2026-05-06 17:42:31.000000,192.168.209.164,3,8,4,684,9,8d2265ae-0867-47b8-acc9-0fe02613db70,2,2,1,20,Normal,0,17,6,2,0,5,1,0,1,0,0,0,0.36416184971098264,-0.9659258262890683,-0.25881904510252063,0.12409867172675522,0,Low,Sensitive resource
user_0019,2,2026-05-09 11:25:02.000000,10.40.43.100,3,4,4,640,4,0419583b-1677-45c9-8cfb-9d2e7075967a,2,2,1,10,Normal,0,11,9,5,1,5,1,1,0,0,0,0,0.33766233766233766,0.258819045102521,-0.9659258262890682,0.1157495256166983,0,Low,Weekend login
user_0002,2,2026-06-08 14:16:19.000000,192.168.44.148,5,4,0,767,4,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,1,2,1,0,Normal,0,14,8,0,0,6,1,0,0,0,0,0,0.3592814371257485,-0.4999999999999997,-0.8660254037844388,0.13984819734345352,0,Low,No risk indicators
user_0027,2,2026-06-19 15:16:01.000000,10.127.98.71,4,4,2,98,4,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,4,2,0,40,Brute Force,1,15,19,4,0,6,1,0,0,0,1,0,0.3806818181818182,-0.7071067811865471,-0.7071067811865479,0.012903225806451613,1,Medium,"Failed login, Isolation Forest anomaly"
dev_0008,0,2026-06-20 00:03:59.000000,192.168.162.175,3,6,4,673,7,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,45,Normal,0,0,20,5,1,6,0,1,1,0,0,0,0.3096774193548387,0.0,1.0,0.12201138519924098,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0040,2,2026-05-31 08:26:19.000000,10.216.141.176,4,7,4,789,6,385be631-cffa-4ba1-a00d-8b72bb9920a7,3,2,1,30,Normal,0,8,31,6,1,5,1,1,1,0,0,0,0.4036144578313253,0.8660254037844387,-0.4999999999999998,0.14402277039848196,0,Medium,"Weekend login, Sensitive resource"
dev_0010,0,2026-07-11 18:59:04.000000,192.168.146.253,2,6,0,576,7,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,30,Normal,0,18,11,5,1,7,1,1,1,0,0,0,0.32642487046632124,-1.0,-1.8369701987210297e-16,0.10360531309297913,0,Medium,"Weekend login, Sensitive resource"
user_0026,2,2026-06-13 14:36:15.000000,192.168.27.254,5,1,2,493,12,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,30,Normal,0,14,13,5,1,6,1,1,1,0,0,0,0.3263157894736842,-0.4999999999999997,-0.8660254037844388,0.08785578747628084,0,Medium,"Weekend login, Sensitive resource"
dev_0008,0,2026-06-27 21:43:39.000000,192.168.162.125,3,8,4,573,9,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,45,Normal,0,21,27,5,1,6,0,1,1,0,0,0,0.36774193548387096,-0.7071067811865477,0.7071067811865474,0.1030360531309298,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0002,0,2026-06-13 20:41:03.000000,192.168.194.81,0,5,2,702,5,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,1,25,Normal,0,20,13,5,1,6,0,1,0,0,0,0,0.3333333333333333,-0.8660254037844386,0.5000000000000001,0.12751423149905122,0,Medium,"Off-hour login, Weekend login"
user_0029,2,2026-04-27 09:12:21.000000,10.85.208.58,0,10,4,466,11,00c6c120-68a9-4c9a-b771-62d6e1c2a691,1,2,1,0,Normal,0,9,27,0,0,4,1,0,0,0,0,0,0.35638297872340424,0.7071067811865476,-0.7071067811865475,0.08273244781783681,0,Low,No risk indicators
svc_0001,1,2026-06-16 20:21:28.000000,192.168.218.11,4,1,2,297,12,94021491-d8ae-437d-81ef-98192c57478e,0,4,1,35,Normal,0,20,16,1,0,6,0,0,1,0,0,0,0.3539325842696629,-0.8660254037844386,0.5000000000000001,0.050664136622390894,0,Medium,"Off-hour login, Sensitive resource"
user_0005,2,2026-06-05 11:44:06.000000,10.47.194.138,8,2,4,643,2,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,0,Normal,0,11,5,4,0,6,1,0,0,0,0,0,0.3469387755102041,0.258819045102521,-0.9659258262890682,0.11631878557874763,0,Low,No risk indicators
user_0017,2,2026-04-27 09:04:44.000000,192.168.152.236,8,3,2,720,3,16c776ae-77d7-47a5-a047-2b1f5d82656f,2,2,1,20,Normal,0,9,27,0,0,4,1,0,1,0,0,0,0.29213483146067415,0.7071067811865476,-0.7071067811865475,0.13092979127134724,0,Low,Sensitive resource
dev_0008,0,2026-06-03 13:23:39.000000,192.168.162.154,3,6,4,603,7,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,20,Normal,0,13,3,2,0,6,1,0,1,0,0,0,0.3096774193548387,-0.2588190451025208,-0.9659258262890683,0.10872865275142315,0,Low,Sensitive resource
svc_0005,1,2026-07-03 11:26:28.000000,192.168.55.190,6,10,2,753,11,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,1,0,Normal,0,11,3,4,0,7,1,0,0,0,0,0,0.33163265306122447,0.258819045102521,-0.9659258262890682,0.13719165085388993,0,Low,No risk indicators
user_0034,2,2026-05-03 15:25:56.000000,192.168.41.78,8,3,2,792,3,7311a3a2-124e-4295-a182-2d24701a7ef7,0,5,1,30,Normal,0,15,3,6,1,5,1,1,1,0,0,0,0.2978723404255319,-0.7071067811865471,-0.7071067811865479,0.1445920303605313,0,Medium,"Weekend login, Sensitive resource"
user_0030,2,2026-05-15 16:31:47.000000,10.199.135.75,0,4,4,558,4,dab42e8b-d88d-4639-ab93-84affb134023,0,1,1,0,Normal,0,16,15,4,0,5,1,0,0,0,0,0,0.3431952662721893,-0.8660254037844385,-0.5000000000000004,0.10018975332068311,0,Low,No risk indicators
user_0006,2,2026-04-27 18:15:11.000000,192.168.63.128,7,3,1,700,3,f4aef081-9e0e-4fd1-9d63-3196c819d12e,0,5,1,20,Normal,0,18,27,0,0,4,1,0,1,0,0,0,0.37640449438202245,-1.0,-1.8369701987210297e-16,0.127134724857685,0,Low,Sensitive resource
svc_0005,1,2026-07-22 17:10:00.000000,172.222.240.60,6,10,2,56,11,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,0,40,Credential Stuffing,1,17,22,2,0,7,1,0,0,0,1,0,0.33163265306122447,-0.9659258262890683,-0.25881904510252063,0.004933586337760911,1,Medium,"Failed login, Isolation Forest anomaly"
user_0004,2,2026-07-16 10:33:01.000000,172.16.81.89,7,7,2,462,6,c1084433-e9e2-46ea-8099-cfac42dfb133,2,2,1,20,Normal,0,10,16,3,0,7,1,0,1,0,0,0,0.3176470588235294,0.49999999999999994,-0.8660254037844387,0.08197343453510436,0,Low,Sensitive resource
dev_0001,0,2026-07-08 06:11:39.000000,192.168.209.220,3,6,4,420,7,8d2265ae-0867-47b8-acc9-0fe02613db70,2,2,1,35,Normal,0,6,8,2,0,7,0,0,1,0,0,0,0.27167630057803466,1.0,6.123233995736766e-17,0.07400379506641366,0,Medium,"Off-hour login, Sensitive resource"
dev_0003,0,2026-05-17 07:22:02.000000,172.22.220.83,1,6,4,435,7,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,2,0,1,45,Normal,0,7,17,6,1,5,0,1,1,0,0,0,0.3416149068322981,0.9659258262890683,-0.25881904510252063,0.07685009487666034,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0007,0,2026-05-06 02:58:21.000000,10.90.237.56,9,9,4,595,8,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,1,35,Normal,0,2,6,2,0,5,0,0,1,0,0,0,0.3368421052631579,0.49999999999999994,0.8660254037844387,0.10721062618595825,0,Medium,"Off-hour login, Sensitive resource"
user_0035,2,2026-07-20 17:02:02.000000,10.160.122.13,7,7,3,495,6,f07218bf-f0f3-4a94-867d-66f667504c9e,4,5,1,20,Normal,0,17,20,0,0,7,1,0,1,0,0,0,0.36470588235294116,-0.9659258262890683,-0.25881904510252063,0.08823529411764706,0,Low,Sensitive resource
user_0006,2,2026-06-29 09:24:37.000000,192.168.63.152,7,2,1,335,2,f4aef081-9e0e-4fd1-9d63-3196c819d12e,0,5,1,0,Normal,0,9,29,0,0,6,1,0,0,0,0,0,0.24157303370786518,0.7071067811865476,-0.7071067811865475,0.05787476280834915,0,Low,No risk indicators
