entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label
user_0008,user,2026-04-27 09:24:36.000000,172.30.186.193,Japan,Payroll,password,274,login>payroll,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,31,Normal,0
dev_0002,edge_device,2026-07-06 22:06:02.000000,192.168.194.230,Australia,IoT Gateway,certificate,909,login>cloud>iot,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,29,Normal,0
user_0001,user,2026-06-27 09:31:06.000000,192.168.57.202,Japan,Email,password,278,login>email,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,11,Normal,0
dev_0004,edge_device,2026-06-14 21:17:44.000000,192.168.86.127,USA,PLC,certificate,889,login>plc,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,12,Normal,0
dev_0001,edge_device,2026-05-06 17:42:31.000000,192.168.209.164,France,Production Server,token,684,login>server,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,14,Normal,0
user_0019,user,2026-05-09 11:25:02.000000,10.40.43.100,France,HR,token,640,login>hr,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,2,Normal,0
user_0002,user,2026-06-08 14:16:19.000000,192.168.44.148,India,HR,MFA,767,login>hr,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,22,Normal,0
user_0027,user,2026-06-19 15:16:01.000000,10.127.98.71,Germany,HR,certificate,98,login>hr,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,fail,95,Brute Force,1
dev_0008,edge_device,2026-06-20 00:03:59.000000,192.168.162.175,France,PLC,token,673,login>plc,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,19,Normal,0
user_0040,user,2026-05-31 08:26:19.000000,10.216.141.176,Germany,Payroll,token,789,login>payroll,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,15,Normal,0
dev_0010,edge_device,2026-07-11 18:59:04.000000,192.168.146.253,Canada,PLC,MFA,576,login>plc,a8e21831-21fe-49b6-a148-5fca88e12937,API,Windows,success,12,Normal,0
user_0026,user,2026-06-13 14:36:15.000000,192.168.27.254,India,Database,certificate,493,login>vpn>database,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,10,Normal,0
dev_0008,edge_device,2026-06-27 21:43:39.000000,192.168.162.125,France,Production Server,token,573,login>server,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,22,Normal,0
dev_0002,edge_device,2026-06-13 20:41:03.000000,192.168.194.81,Australia,IoT Gateway,certificate,702,login>iot,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,16,Normal,0
user_0029,user,2026-04-27 09:12:21.000000,10.85.208.58,Australia,VPN,token,466,login>vpn,00c6c120-68a9-4c9a-b771-62d6e1c2a691,Chrome,Linux,success,25,Normal,0
svc_0001,service_account,2026-06-16 20:21:28.000000,192.168.218.11,Germany,Database,certificate,297,login>vpn>database,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,23,Normal,0
user_0005,user,2026-06-05 11:44:06.000000,10.47.194.138,UK,Email,token,643,login>email,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,6,Normal,0
user_0017,user,2026-04-27 09:04:44.000000,192.168.152.236,UK,Finance,certificate,720,login>finance,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,11,Normal,0
dev_0008,edge_device,2026-06-03 13:23:39.000000,192.168.162.154,France,PLC,token,603,login>plc,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,7,Normal,0
svc_0005,service_account,2026-07-03 11:26:28.000000,192.168.55.190,Japan,VPN,certificate,753,login>vpn,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,10,Normal,0
user_0034,user,2026-05-03 15:25:56.000000,192.168.41.78,UK,Finance,certificate,792,login>finance,7311a3a2-124e-4295-a182-2d24701a7ef7,API,macOS,success,32,Normal,0
user_0030,user,2026-05-15 16:31:47.000000,10.199.135.75,Australia,HR,token,558,login>hr,dab42e8b-d88d-4639-ab93-84affb134023,API,Firmware,success,19,Normal,0
user_0006,user,2026-04-27 18:15:11.000000,192.168.63.128,Singapore,Finance,biometric,700,login>finance,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,18,Normal,0
svc_0005,service_account,2026-07-22 17:10:00.000000,172.222.240.60,Japan,VPN,certificate,56,login>vpn,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,fail,91,Credential Stuffing,1
user_0004,user,2026-07-16 10:33:01.000000,172.16.81.89,Singapore,Payroll,certificate,462,login>payroll,c1084433-e9e2-46ea-8099-cfac42dfb133,Edge,Linux,success,23,Normal,0
dev_0001,edge_device,2026-07-08 06:11:39.000000,192.168.209.220,France,PLC,token,420,login>plc,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,18,Normal,0
dev_0003,edge_device,2026-05-17 07:22:02.000000,172.22.220.83,Brazil,PLC,token,435,login>plc,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,6,Normal,0
dev_0007,edge_device,2026-05-06 02:58:21.000000,10.90.237.56,USA,SCADA,token,595,login>scada,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,25,Normal,0
user_0035,user,2026-07-20 17:02:02.000000,10.160.122.13,Singapore,Payroll,password,495,login>payroll,f07218bf-f0f3-4a94-867d-66f667504c9e,Safari,macOS,success,9,Normal,0
user_0006,user,2026-06-29 09:24:37.000000,192.168.63.152,Singapore,Email,biometric,335,login>email,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,22,Normal,0
dev_0007,edge_device,2026-06-26 20:52:10.000000,10.90.237.210,USA,SCADA,token,917,login>scada,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,23,Normal,0
dev_0004,edge_device,2026-04-30 11:55:58.000000,192.168.86.84,USA,SCADA,certificate,288,login>scada,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,11,Normal,0
user_0013,user,2026-04-29 14:18:18.000000,172.28.185.186,Brazil,VPN,password,884,login>vpn,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,18,Normal,0
user_0027,user,2026-05-20 16:20:03.000000,10.127.98.97,Germany,HR,certificate,537,login>hr,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,37,Normal,0
dev_0008,edge_device,2026-07-16 22:57:16.000000,192.168.162.8,France,PLC,token,606,login>plc,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,15,Normal,0
user_0022,user,2026-06-06 14:34:37.000000,10.115.32.214,France,Payroll,MFA,695,login>payroll,a31b62cd-24cf-4f72-9697-644e42c0690c,Edge,Android,success,7,Normal,0
svc_0005,service_account,2026-06-18 23:53:53.000000,192.168.55.241,Japan,Production Server,certificate,522,login>server,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,18,Normal,0
dev_0002,edge_device,2026-07-10 16:53:39.000000,192.168.194.21,Australia,Production Server,certificate,566,login>server,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,12,Normal,0
user_0002,user,2026-05-24 16:43:21.000000,192.168.44.107,India,HR,MFA,626,login>hr,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,19,Normal,0
user_0011,user,2026-06-17 08:10:52.000000,172.18.108.86,Japan,Payroll,token,782,login>payroll,f32d7071-b794-46a8-8768-7ff71d311afe,Safari,Ubuntu,success,9,Normal,0
user_0026,user,2026-05-31 18:21:12.000000,192.168.27.93,India,Email,certificate,478,login>email,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,19,Normal,0
dev_0010,edge_device,2026-06-15 05:28:25.000000,192.168.146.46,Canada,PLC,MFA,737,login>plc,a8e21831-21fe-49b6-a148-5fca88e12937,API,Windows,success,12,Normal,0
user_0018,user,2026-07-07 10:26:33.000000,10.0.165.25,Canada,Email,password,596,login>email,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,17,Normal,0
user_0007,user,2026-05-02 16:51:44.000000,10.35.23.68,USA,VPN,token,618,login>vpn,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,2,Normal,0
dev_0001,edge_device,2026-06-30 16:51:11.000000,192.168.209.186,France,PLC,token,492,login>plc,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,12,Normal,0
user_0038,user,2026-05-19 14:22:06.000000,10.153.53.30,USA,Email,certificate,575,login>email,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,22,Normal,0
user_0038,user,2026-05-03 12:58:23.000000,10.153.53.133,USA,VPN,certificate,302,login>vpn,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,15,Normal,0
dev_0002,edge_device,2026-07-11 12:42:17.000000,192.168.194.81,Australia,PLC,certificate,788,login>plc,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,16,Normal,0
user_0038,user,2026-05-22 17:30:03.000000,10.153.53.34,USA,VPN,certificate,902,login>vpn,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,13,Normal,0
dev_0003,edge_device,2026-06-04 06:24:41.000000,172.22.220.20,Brazil,PLC,token,636,login>plc,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,0,Normal,0
user_0038,user,2026-05-23 09:48:12.000000,10.153.53.72,USA,VPN,certificate,610,login>vpn,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,4,Normal,0
user_0031,user,2026-07-08 15:44:12.000000,10.97.151.120,France,Finance,certificate,216,login>finance,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,0,Normal,0
dev_0004,edge_device,2026-06-06 14:54:31.000000,192.168.86.226,USA,PLC,certificate,672,login>plc,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,5,Normal,0
user_0005,user,2026-05-08 12:39:16.000000,10.47.194.65,UK,Database,token,268,login>vpn>database,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,15,Normal,0
user_0021,user,2026-05-25 08:42:42.000000,192.168.159.155,Brazil,Payroll,password,458,login>payroll,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,23,Normal,0
user_0021,user,2026-05-05 17:52:29.000000,192.168.159.151,Brazil,HR,password,652,login>hr,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,25,Normal,0
dev_0004,edge_device,2026-06-01 01:57:33.000000,192.168.86.174,USA,PLC,certificate,561,login>plc,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,0,Normal,0
svc_0008,service_account,2026-06-13 01:52:39.000000,10.55.222.69,Australia,VPN,password,719,login>vpn,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,20,Normal,0
dev_0008,edge_device,2026-07-15 20:24:19.000000,192.168.162.156,France,PLC,token,697,login>plc,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,15,Normal,0
svc_0003,service_account,2026-04-29 05:23:43.000000,10.127.52.116,UK,VPN,MFA,813,login>vpn,8603dc77-88ab-4dce-9611-39ebd5ea782a,Edge,Linux,success,22,Normal,0
user_0016,user,2026-05-30 22:24:52.000000,10.232.1.96,France,Database,password,576,login>vpn>database,341504dd-8221-44e1-a3e3-4a467f4260aa,Edge,Android,success,16,Normal,0
dev_0004,edge_device,2026-07-19 00:24:37.000000,192.168.86.190,USA,IoT Gateway,certificate,702,login>cloud>iot,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,21,Normal,0
user_0012,user,2026-05-01 13:27:00.000000,10.135.71.217,France,Finance,biometric,595,login>finance,b767da4b-2996-43e9-bba5-39c4f7f01fef,Firefox,Firmware,success,19,Normal,0
svc_0005,service_account,2026-07-07 05:22:33.000000,192.168.55.140,Japan,Database,certificate,674,login>server>database,5d57a325-a039-4e37-a135-f5bfc828ada6,Edge,Ubuntu,success,16,Normal,0
svc_0008,service_account,2026-05-01 18:15:29.000000,10.55.222.108,Australia,VPN,password,836,login>vpn,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,19,Normal,0
user_0001,user,2026-07-10 21:57:01.000000,192.168.57.253,Japan,Database,password,987,login>server>database,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,7,Normal,0
user_0015,user,2026-04-29 15:18:52.000000,172.16.58.19,Canada,Payroll,token,558,login>payroll,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,Chrome,macOS,success,23,Normal,0
user_0028,user,2026-05-25 18:34:14.000000,172.23.38.208,India,Finance,password,508,login>finance,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,6,Normal,0
user_0007,user,2026-07-07 11:06:20.000000,10.35.23.100,USA,Database,token,886,login>vpn>database,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,17,Normal,0
user_0001,user,2026-07-02 18:13:37.000000,192.168.57.31,Japan,Email,password,541,login>email,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,11,Normal,0
svc_0008,service_account,2026-07-24 00:00:17.000000,10.55.222.214,Australia,Cloud Dashboard,password,543,login>cloud,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,17,Normal,0
user_0037,user,2026-06-12 18:18:01.000000,10.125.189.179,France,VPN,biometric,530,login>vpn,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,14,Normal,0
user_0038,user,2026-07-08 15:00:49.000000,10.153.53.144,USA,Payroll,certificate,454,login>payroll,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,5,Normal,0
user_0026,user,2026-06-24 08:38:39.000000,192.168.27.186,India,Cloud Dashboard,certificate,489,login>cloud,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,19,Normal,0
dev_0008,edge_device,2026-06-26 21:08:27.000000,192.168.162.14,France,IoT Gateway,token,927,login>iot,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,18,Normal,0
user_0002,user,2026-07-05 18:28:38.000000,192.168.44.35,India,HR,MFA,285,login>hr,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,17,Normal,0
user_0038,user,2026-05-21 16:04:34.000000,10.153.53.109,USA,VPN,certificate,499,login>vpn,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,17,Normal,0
user_0019,user,2026-07-06 13:37:56.000000,10.40.43.71,France,Database,token,305,login>server>database,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,18,Normal,0
user_0020,user,2026-06-21 18:31:06.000000,192.168.84.87,Australia,Payroll,MFA,858,login>payroll,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,15,Normal,0
dev_0007,edge_device,2026-07-09 18:18:57.000000,10.90.237.70,USA,Production Server,token,667,login>server,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,17,Normal,0
user_0029,user,2026-05-08 10:52:53.000000,10.85.208.82,Australia,HR,token,799,login>hr,00c6c120-68a9-4c9a-b771-62d6e1c2a691,Chrome,Linux,success,14,Normal,0
user_0002,user,2026-07-20 08:54:04.000000,192.168.44.30,India,Finance,MFA,371,login>finance,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,15,Normal,0
user_0018,user,2026-06-03 12:29:38.000000,10.0.165.77,Canada,Email,password,607,login>email,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,3,Normal,0
dev_0004,edge_device,2026-07-07 21:46:15.000000,192.168.86.245,USA,PLC,certificate,653,login>plc,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,17,Normal,0
svc_0010,service_account,2026-07-02 02:21:20.000000,172.29.35.103,USA,Cloud Dashboard,certificate,980,login>cloud,67630e3e-9b3d-4703-9e69-15d4e248ed2f,Firefox,Android,success,14,Normal,0
user_0039,user,2026-05-27 15:33:07.000000,172.22.175.187,France,Payroll,password,566,login>payroll,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,19,Normal,0
user_0008,user,2026-06-14 14:43:39.000000,172.30.186.11,Japan,VPN,password,749,login>vpn,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,17,Normal,0
user_0024,user,2026-05-05 15:57:42.000000,172.31.109.96,UK,Finance,token,629,login>finance,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,7,Normal,0
user_0016,user,2026-04-30 18:17:38.000000,10.232.1.38,France,Database,password,651,login>vpn>database,341504dd-8221-44e1-a3e3-4a467f4260aa,Edge,Android,success,21,Normal,0
dev_0002,edge_device,2026-06-17 14:56:49.000000,192.168.194.11,Australia,PLC,certificate,663,login>plc,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,3,Normal,0
dev_0002,edge_device,2026-06-26 13:16:01.000000,192.168.194.230,Australia,Production Server,certificate,946,login>server,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,1,Normal,0
user_0011,user,2026-06-05 11:09:44.000000,172.18.108.210,Japan,Database,token,519,login>server>database,f32d7071-b794-46a8-8768-7ff71d311afe,Safari,Ubuntu,success,21,Normal,0
user_0017,user,2026-06-13 01:12:42.000000,192.168.152.144,UK,Cloud Dashboard,certificate,563,login>cloud,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,5,Normal,0
svc_0008,service_account,2026-05-07 05:15:55.000000,10.55.222.8,Australia,VPN,password,497,login>vpn,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,8,Normal,0
user_0030,user,2026-05-21 09:37:45.000000,10.199.135.23,Australia,Cloud Dashboard,token,415,login>cloud,dab42e8b-d88d-4639-ab93-84affb134023,API,Firmware,fail,23,Normal,0
svc_0001,service_account,2026-06-23 19:28:36.000000,192.168.218.145,Germany,Cloud Dashboard,certificate,627,login>cloud,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,13,Normal,0
user_0039,user,2026-07-15 16:59:06.000000,96.139.225.59,France,Database,password,257,login>server>database,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,fail,77,Credential Stuffing,1
user_0013,user,2026-07-06 09:09:22.000000,172.28.185.75,Brazil,VPN,password,734,login>vpn,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,17,Normal,0
svc_0010,service_account,2026-05-27 12:27:27.000000,172.29.35.248,USA,VPN,certificate,403,login>vpn,67630e3e-9b3d-4703-9e69-15d4e248ed2f,Firefox,Android,success,16,Normal,0
svc_0009,service_account,2026-04-27 14:46:26.000000,172.22.130.54,India,Database,MFA,342,login>vpn>database,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,API,Android,success,25,Normal,0
user_0020,user,2026-06-07 11:59:20.000000,192.168.84.187,Australia,Finance,MFA,616,login>finance,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,9,Normal,0
dev_0006,edge_device,2026-05-09 14:00:46.000000,172.22.196.37,Germany,PLC,token,567,login>plc,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,18,Normal,0
user_0019,user,2026-05-10 17:23:43.000000,10.40.43.20,France,PLC,token,136,login>plc,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,70,Insider Drift,1
user_0001,user,2026-06-23 14:38:51.000000,192.168.57.64,Japan,Email,password,221,login>email,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,16,Normal,0
user_0010,user,2026-05-24 13:48:46.000000,192.168.112.23,Japan,Database,token,173,login>server>database,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,Chrome,macOS,fail,80,Brute Force,1
svc_0010,service_account,2026-05-24 05:10:52.000000,172.29.35.32,USA,Cloud Dashboard,certificate,502,login>cloud,67630e3e-9b3d-4703-9e69-15d4e248ed2f,Firefox,Android,success,27,Normal,0
user_0033,user,2026-06-09 11:16:50.000000,10.34.120.165,Japan,Finance,password,372,login>finance,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,9,Normal,0
user_0036,user,2026-07-06 10:50:14.000000,10.234.51.171,France,VPN,certificate,857,login>vpn,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,15,Normal,0
user_0037,user,2026-04-27 15:56:51.000000,10.125.189.28,France,VPN,biometric,682,login>vpn,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,13,Normal,0
dev_0002,edge_device,2026-07-20 17:48:57.000000,192.168.194.215,Australia,Production Server,certificate,978,login>server,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,fail,17,Normal,0
user_0021,user,2026-06-25 04:05:06.000000,192.168.159.35,Brazil,Payroll,password,228,login>payroll,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,18,Normal,0
dev_0010,edge_device,2026-06-05 20:58:18.000000,192.168.146.95,Canada,IoT Gateway,MFA,577,login>cloud>iot,a8e21831-21fe-49b6-a148-5fca88e12937,API,Windows,success,24,Normal,0
user_0023,user,2026-07-04 08:46:59.000000,10.36.30.127,Canada,Email,MFA,495,login>email,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,19,Normal,0
user_0002,user,2026-05-31 09:37:51.000000,192.168.44.220,India,HR,MFA,820,login>hr,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,10,Normal,0
user_0033,user,2026-07-23 09:21:22.000000,10.34.120.70,Japan,HR,password,513,login>hr,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,4,Normal,0
user_0028,user,2026-06-04 15:21:40.000000,172.23.38.176,India,Email,password,645,login>email,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,20,Normal,0
user_0031,user,2026-05-27 10:25:55.000000,10.97.151.157,France,VPN,certificate,412,login>vpn,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,21,Normal,0
user_0028,user,2026-06-08 15:01:06.000000,172.23.38.34,India,HR,password,401,login>hr,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,6,Normal,0
user_0004,user,2026-06-30 15:51:09.000000,172.16.81.71,Singapore,Payroll,certificate,689,login>payroll,c1084433-e9e2-46ea-8099-cfac42dfb133,Edge,Linux,success,11,Normal,0
dev_0002,edge_device,2026-07-18 19:59:11.000000,192.168.194.51,Australia,Production Server,certificate,169,login>server,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,17,Normal,0
user_0019,user,2026-05-18 10:45:34.000000,10.40.43.74,France,HR,token,436,login>hr,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,fail,14,Normal,0
user_0022,user,2026-05-07 11:59:04.000000,10.115.32.182,France,Payroll,MFA,304,login>payroll,a31b62cd-24cf-4f72-9697-644e42c0690c,Edge,Android,success,10,Normal,0
